time,gFx,gFy,gFz,TgF
0.919509499,-0.1126,0.9223,0.3186,0.982
0.919991115,-0.1136,0.9196,0.3203,0.980
0.921040538,-0.1146,0.9161,0.3242,0.979
0.925274115,-0.1168,0.9144,0.3240,0.977
0.926083807,-0.1214,0.9125,0.3218,0.975
0.950805922,-0.1234,0.9078,0.3198,0.970
0.951665807,-0.1239,0.9059,0.3191,0.968
0.952051999,-0.1278,0.9003,0.3142,0.962
0.95237623,-0.1319,0.8944,0.3051,0.954
0.952972576,-0.1339,0.8925,0.2995,0.951
0.95365523,-0.1373,0.8863,0.2890,0.942
0.95414423,-0.1380,0.8839,0.2819,0.938
0.954499769,-0.1393,0.8766,0.2646,0.926
0.954862846,-0.1429,0.8695,0.2436,0.914
0.95521473,-0.1444,0.8668,0.2331,0.909
0.955636807,-0.1485,0.8626,0.2145,0.901
0.956688692,-0.1505,0.8551,0.1976,0.890
0.957034615,-0.1512,0.8541,0.1893,0.888
0.957331961,-0.1539,0.8507,0.1752,0.882
0.957612961,-0.1546,0.8495,0.1678,0.880
0.957975769,-0.1554,0.8470,0.1556,0.875
0.958591384,-0.1554,0.8433,0.1422,0.869
0.962808153,-0.1546,0.8426,0.1363,0.867
0.963526076,-0.1529,0.8389,0.1253,0.862
0.964225192,-0.1505,0.8372,0.1173,0.859
0.966274999,-0.1473,0.8370,0.1141,0.857
0.968437115,-0.1429,0.8394,0.1112,0.859
0.970273961,-0.1397,0.8407,0.1099,0.859
0.972318961,-0.1324,0.8426,0.1109,0.860
0.974143115,-0.1207,0.8429,0.1134,0.859
0.976187576,-0.1141,0.8429,0.1153,0.858
0.978626922,-0.1007,0.8473,0.1207,0.862
0.980367922,-0.0892,0.8485,0.1280,0.863
0.982520346,-0.0828,0.8502,0.1324,0.864
0.984252192,-0.0674,0.8539,0.1429,0.868
0.985972115,-0.0542,0.8560,0.1532,0.871
0.987911307,-0.0491,0.8580,0.1605,0.874
0.989803922,-0.0391,0.8626,0.1757,0.881
0.991837576,-0.0349,0.8656,0.1808,0.885
0.998147692,-0.0261,0.8724,0.1920,0.894
0.998725422,-0.0154,0.8766,0.2067,0.901
0.998975961,-0.0122,0.8797,0.2133,0.905
0.999989576,-0.0042,0.8878,0.2233,0.915
1.006793153,0.0029,0.8954,0.2360,0.926
1.007368807,0.0051,0.9008,0.2416,0.933
1.007644846,0.0134,0.9105,0.2504,0.944
1.007890384,0.0166,0.9154,0.2555,0.951
1.00983473,0.0237,0.9264,0.2653,0.964
1.020894922,0.0286,0.9367,0.2751,0.977
1.021594422,0.0315,0.9435,0.2807,0.985
1.021873538,0.0310,0.9562,0.2895,1.000
1.022181884,0.0274,0.9631,0.2998,1.009
1.022439769,0.0266,0.9770,0.3046,1.024
1.022674269,0.0296,0.9936,0.3186,1.044
1.02348473,0.0315,1.0026,0.3257,1.055
1.025212807,0.0354,1.0207,0.3369,1.075
1.029749961,0.0393,1.0381,0.3486,1.096
1.030463807,0.0413,1.0466,0.3542,1.106
1.031343769,0.0435,1.0649,0.3608,1.125
1.033193346,0.0472,1.0730,0.3689,1.136
1.03524623,0.0476,1.0903,0.3718,1.153
1.037054576,0.0493,1.1077,0.3735,1.170
1.039204653,0.0508,1.1145,0.3743,1.177
1.041052153,0.0506,1.1289,0.3733,1.190
1.043157346,0.0520,1.1438,0.3699,1.203
1.045343499,0.0515,1.1512,0.3682,1.210
1.047062999,0.0511,1.1661,0.3638,1.223
1.049029115,0.0513,1.1722,0.3601,1.227
1.051182999,0.0523,1.1842,0.3520,1.236
1.053092422,0.0511,1.1961,0.3435,1.246
1.05518773,0.0508,1.1998,0.3401,1.248
1.056596576,0.0503,1.2091,0.3293,1.254
